priority_rank_global,priority_rank_region,region,OBJECTID,road_name,road_class,land_use,archetype,latitude,longitude,posted_limit_kmh,speed_85th_pct_kmh,safe_system_threshold_kmh,speed_excess_kmh,pct_vehicles_over_limit,final_score,final_grade,score_ci_low,score_ci_high,score_std,grade_uncertain,nilsson_fatality_reduction_pct,economic_benefit_usd_annual,economic_benefit_m_annual,impact_efficiency_index,vlm_pedestrian_infra,vlm_cyclist_infra,vlm_roadside_activity,vlm_vru_exposure,vlm_road_condition,vlm_signage_quality,yolo_pedestrian_count,yolo_moto_count,yolo_vru_ratio,primary_intervention,secondary_intervention
1506.0000,1506.0000,Thailand,35803,Mittraphap Road,trunk,RURAL,High-Volume Corridor,16.7918,102.8277,90.0000,110.0000,80.0000,30.0000,62.5000,47.4100,C,42.6000,52.2200,2.4600,False,72.0000,3148855,3.1490,1431948.6100,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1507.0000,1507.0000,Thailand,20288, ,primary,RURAL,High-Volume Corridor,14.1602,99.7199,90.0000,104.0000,80.0000,24.0000,45.0000,41.6500,C,37.3700,45.9300,2.1900,True,65.0000,2545445,2.5450,1430829.1200,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1508.0000,1508.0000,Thailand,45668, ,secondary,RURAL,Rural Risk Corridor,17.7397,100.4764,90.0000,86.5000,60.0000,26.5000,16.6000,43.0100,C,38.2600,47.7600,2.4200,True,76.8000,2623261,2.6230,1430349.5100,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1509.0000,1509.0000,Thailand,53080, ,secondary,RURAL,Rural Risk Corridor,13.8325,102.5228,90.0000,91.2500,60.0000,31.2000,16.8000,45.1700,C,41.9400,48.4000,1.6400,True,81.3000,2566596,2.5670,1429858.5000,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1510.0000,1510.0000,Thailand,33532, ,motorway,URBAN,High-Volume Corridor,14.8568,101.5828,81.0000,106.0000,80.0000,26.0000,56.3000,43.0400,C,39.2300,46.8500,1.9400,True,67.6000,5548991,5.5490,1428679.4500,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1511.0000,1511.0000,Thailand,17504,Asian Highway,trunk,URBAN,Urban Speedway,14.4627,100.5378,90.0000,110.5000,60.0000,50.5000,70.6000,63.3900,D,57.1400,69.6400,3.1900,False,91.3000,3669778,3.6700,1428485.0100,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
1512.0000,1512.0000,Thailand,34123,Malai Maen Road,trunk,URBAN,Urban Speedway,14.3844,99.9133,80.0000,103.0000,60.0000,43.0000,65.0000,56.4100,C,52.8600,59.9600,1.8100,True,88.5000,3833247,3.8330,1427652.5100,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
1513.0000,1513.0000,Thailand,50877, ,secondary,RURAL,Rural Risk Corridor,14.8703,101.3723,90.0000,86.3333,60.0000,26.3000,10.6000,41.9900,C,38.6700,45.3100,1.6900,True,76.7000,2854406,2.8540,1427203.0000,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1514.0000,1514.0000,Thailand,17308,Chaofa Road,secondary,URBAN,Infrastructure Void,7.8596,98.3645,80.0000,59.0000,40.0000,19.0000,0.0000,41.8900,C,37.4200,46.3600,2.2800,True,78.9000,1935723,1.9360,1425421.9400,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1515.0000,1515.0000,Thailand,27034, ,primary,RURAL,High-Volume Corridor,6.7441,101.2213,60.0000,112.5000,80.0000,32.5000,77.1000,47.7900,C,42.9000,52.6800,2.4900,False,74.4000,2374728,2.3750,1425406.9600,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1516.0000,1516.0000,Thailand,50397, ,secondary,RURAL,Rural Risk Corridor,14.8453,101.2093,90.0000,89.5000,60.0000,29.5000,14.4000,43.8500,C,41.0000,46.7000,1.4600,True,79.8000,2693965,2.6940,1425378.3100,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1517.0000,1517.0000,Thailand,33969,Chayangkun Road,trunk,URBAN,Urban Speedway,16.9872,104.7256,80.0000,95.0000,60.0000,35.0000,55.0000,50.6900,C,47.2700,54.1100,1.7500,False,84.1000,4008285,4.0080,1423396.6600,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
1518.0000,1518.0000,Thailand,52310, ,secondary,RURAL,Rural Risk Corridor,13.9098,102.1238,90.0000,86.0000,60.0000,26.0000,7.4000,41.4200,C,37.5300,45.3100,1.9800,True,76.3000,2665264,2.6650,1422991.9900,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1519.0000,1519.0000,Thailand,40402, ,secondary,RURAL,Rural Risk Corridor,8.0153,99.5906,90.0000,90.0000,60.0000,30.0000,15.0000,44.8200,C,40.5000,49.1400,2.2000,True,80.2000,2138868,2.1390,1422119.6800,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1520.0000,1520.0000,Thailand,17611, ,primary,URBAN,Infrastructure Void,18.2471,97.9343,85.0000,83.0000,50.0000,33.0000,13.1000,47.1500,C,42.3300,51.9700,2.4600,False,86.8000,4259500,4.2600,1420306.7700,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1521.0000,1521.0000,Thailand,50181, ,secondary,RURAL,Rural Risk Corridor,13.2053,101.1562,90.0000,97.0000,60.0000,37.0000,27.5000,50.8500,C,46.7000,55.0000,2.1200,False,85.4000,1590081,1.5900,1418448.7100,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1522.0000,1522.0000,Thailand,99,Kanchanaphisek Road,trunk,URBAN,Infrastructure Void,14.0544,100.4640,120.0000,104.5000,60.0000,44.5000,0.0000,57.1900,C,53.4600,60.9200,1.9000,True,89.1000,3682104,3.6820,1417284.0600,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1523.0000,1523.0000,Thailand,41243, ,secondary,RURAL,Rural Risk Corridor,14.3346,99.7743,80.0000,89.5000,60.0000,29.5000,6.9000,41.3100,C,36.5000,46.1200,2.4500,True,79.8000,1680007,1.6800,1415338.6700,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1524.0000,1524.0000,Thailand,38018, ,secondary,URBAN,Infrastructure Void,18.6249,98.9925,80.0000,59.0000,40.0000,19.0000,0.0000,40.7000,C,37.3000,44.1000,1.7300,True,78.9000,2439087,2.4390,1412326.0000,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1525.0000,1525.0000,Thailand,50182, ,secondary,RURAL,Rural Risk Corridor,13.2053,101.1563,90.0000,98.0000,60.0000,38.0000,30.0000,51.6400,C,48.1600,55.1200,1.7700,False,86.0000,1580543,1.5810,1409940.2300,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1526.0000,1526.0000,Thailand,36362,Bangkok-Chon Buri Road Left Side Service Road,secondary,URBAN,Infrastructure Void,13.7308,100.7226,80.0000,69.2500,40.0000,29.2000,1.3000,46.3100,C,43.0700,49.5500,1.6500,False,88.9000,2004427,2.0040,1407603.2300,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1527.0000,1527.0000,Thailand,28122, ,primary,RURAL,High-Volume Corridor,13.0501,102.2632,90.0000,107.0000,80.0000,27.0000,56.7000,44.6200,C,39.7300,49.5100,2.5000,True,68.8000,2513893,2.5140,1404409.5000,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1528.0000,1528.0000,Thailand,34531,Sukhumvit Road,trunk,URBAN,Infrastructure Void,12.6469,101.4416,90.0000,82.0000,60.0000,22.0000,6.0000,41.5500,C,38.5200,44.5800,1.5500,True,71.3000,3715146,3.7150,1404061.2200,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1529.0000,1529.0000,Thailand,15703,Lom Sak Bypass Road,trunk,URBAN,Infrastructure Void,16.7846,101.2045,90.0000,97.5000,60.0000,37.5000,31.7000,52.0700,C,46.9400,57.2000,2.6100,False,85.7000,3935530,3.9360,1403041.0000,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1530.0000,1530.0000,Thailand,49486, ,secondary,RURAL,Rural Risk Corridor,12.7742,101.0233,85.0000,89.0000,60.0000,29.0000,23.8000,45.9400,C,40.9500,50.9300,2.5500,True,79.3000,1513936,1.5140,1396619.9300,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1531.0000,1531.0000,Thailand,28,Si Chan Road,secondary,URBAN,Infrastructure Void,16.4283,102.8558,80.0000,59.0000,40.0000,19.0000,0.0000,41.4100,C,37.2800,45.5400,2.1100,True,78.9000,1943606,1.9440,1395266.3300,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1532.0000,1532.0000,Thailand,39026, ,secondary,RURAL,Rural Risk Corridor,8.6360,99.2372,80.0000,95.0000,60.0000,35.0000,50.0000,48.7900,C,46.0200,51.5600,1.4100,False,84.1000,2388828,2.3890,1394528.9000,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1533.0000,1533.0000,Thailand,52756, ,secondary,RURAL,Rural Risk Corridor,13.2182,102.3233,90.0000,89.0000,60.0000,29.0000,13.7000,44.0500,C,39.2700,48.8300,2.4400,True,79.3000,2162884,2.1630,1393610.8200,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1534.0000,1534.0000,Thailand,30036, ,primary,URBAN,Urban Speedway,15.6451,103.5737,90.0000,110.0000,50.0000,60.0000,55.0000,66.8600,D,59.2400,74.4800,3.8900,False,95.7000,2988344,2.9880,1393167.3700,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
1535.0000,1535.0000,Thailand,48216, ,secondary,URBAN,Infrastructure Void,13.9975,100.7514,85.0000,78.5000,40.0000,38.5000,7.2000,52.7500,C,47.1400,58.3600,2.8700,False,93.3000,1925423,1.9250,1388192.5000,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1536.0000,1536.0000,Thailand,16743,Si Saman Road,secondary,URBAN,Infrastructure Void,13.9378,100.5525,80.0000,56.0000,40.0000,16.0000,0.0000,40.5500,C,36.8200,44.2800,1.9100,True,74.0000,1877203,1.8770,1385389.6700,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1537.0000,1537.0000,Thailand,18791, ,primary,URBAN,High-Volume Corridor,18.5407,99.0285,50.0000,78.0000,50.0000,28.0000,70.0000,45.0100,C,39.8900,50.1300,2.6100,True,83.1000,2848482,2.8480,1384102.0400,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1538.0000,1538.0000,Thailand,39963, ,secondary,URBAN,Infrastructure Void,14.0324,99.4929,80.0000,65.0000,40.0000,25.0000,0.0000,43.2300,C,40.4400,46.0200,1.4300,True,85.7000,2446729,2.4470,1382332.7700,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1539.0000,1539.0000,Thailand,33921,Si Khio-Det Udom Road,trunk,RURAL,High-Volume Corridor,14.8774,104.9877,90.0000,113.0000,80.0000,33.0000,56.7000,46.8500,C,44.1000,49.6000,1.4000,False,74.9000,3523876,3.5240,1381370.4400,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1540.0000,1540.0000,Thailand,6981, ,trunk,RURAL,High-Volume Corridor,7.5818,100.4069,90.0000,105.0000,80.0000,25.0000,50.0000,43.3900,C,39.3400,47.4400,2.0700,True,66.3000,3059324,3.0590,1381184.6500,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1541.0000,1541.0000,Thailand,55527,Thinanon Road,primary,URBAN,Infrastructure Void,16.2278,103.2726,90.0000,72.0000,50.0000,22.0000,0.0000,43.3000,C,39.0400,47.5600,2.1700,True,76.7000,2753847,2.7540,1379682.8700,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1542.0000,1542.0000,Thailand,36632,Chayangkun Road,primary,RURAL,High-Volume Corridor,17.9503,102.8716,90.0000,104.0000,80.0000,24.0000,50.0000,42.2300,C,38.7200,45.7400,1.7900,True,65.0000,2520011,2.5200,1377055.1900,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1543.0000,1543.0000,Thailand,11397, ,trunk,RURAL,High-Volume Corridor,13.1544,101.3170,90.0000,113.0000,80.0000,33.0000,66.7000,49.6400,C,46.0300,53.2500,1.8500,False,74.9000,2983384,2.9830,1375465.1900,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1544.0000,1544.0000,Thailand,35882,Kanchanaphisek Road Inner Service Road,secondary,URBAN,Infrastructure Void,13.7577,100.6965,80.0000,66.7500,40.0000,26.8000,0.0000,44.6800,C,39.3000,50.0600,2.7400,True,87.1000,2086269,2.0860,1371643.0000,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1545.0000,1545.0000,Thailand,43153, ,secondary,RURAL,Rural Risk Corridor,19.2788,100.0440,90.0000,90.0000,60.0000,30.0000,15.0000,45.0400,C,41.0900,48.9900,2.0100,True,80.2000,1847887,1.8480,1370836.0500,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1546.0000,1546.0000,Thailand,33633,Rama II Road,trunk,URBAN,Urban Speedway,13.3431,99.8559,90.0000,105.0000,60.0000,45.0000,50.0000,58.0300,C,53.4600,62.6000,2.3300,True,89.3000,3632337,3.6320,1369659.5000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
1547.0000,1547.0000,Thailand,39916, ,secondary,RURAL,Rural Risk Corridor,7.7108,99.4705,90.0000,90.5000,60.0000,30.5000,15.6000,45.2400,C,40.3600,50.1200,2.4900,True,80.7000,1931927,1.9320,1367251.9500,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1548.0000,1548.0000,Thailand,6178, ,trunk,RURAL,High-Volume Corridor,17.1176,100.3005,90.0000,115.0000,80.0000,35.0000,68.7000,51.1700,C,48.6600,53.6800,1.2800,False,76.6000,2890140,2.8900,1367142.8600,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1549.0000,1549.0000,Thailand,55523,Thinanon Road,primary,URBAN,Infrastructure Void,16.2278,103.2725,90.0000,73.0000,50.0000,23.0000,0.0000,43.6900,C,38.9200,48.4600,2.4300,True,78.0000,2729255,2.7290,1366677.5200,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1550.0000,1550.0000,Thailand,35226,Thep Krasattri Road,secondary,RURAL,High-Volume Corridor,8.2618,98.3012,80.0000,94.0000,60.0000,34.0000,47.5000,49.2100,C,45.5600,52.8600,1.8600,False,83.4000,1617180,1.6170,1364708.8600,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1551.0000,1551.0000,Thailand,35759,Mittraphap Road,trunk,URBAN,Urban Speedway,15.0979,102.2712,90.0000,107.0000,60.0000,47.0000,52.5000,59.5400,C,54.8400,64.2400,2.4000,True,90.1000,3500337,3.5000,1363590.5700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
1552.0000,1552.0000,Thailand,50169, ,secondary,RURAL,Rural Risk Corridor,13.2260,101.1510,90.0000,94.0000,60.0000,34.0000,23.3000,48.9000,C,45.2800,52.5200,1.8500,False,83.4000,1521739,1.5220,1363565.4100,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1553.0000,1553.0000,Thailand,35818,Mittraphap Road,trunk,RURAL,High-Volume Corridor,16.7918,102.8279,90.0000,108.0000,80.0000,28.0000,60.0000,46.1700,C,40.5900,51.7500,2.8500,True,69.9000,2995065,2.9950,1362012.2800,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1554.0000,1554.0000,Thailand,2699, ,trunk,RURAL,High-Volume Corridor,7.8345,99.5903,90.0000,108.0000,80.0000,28.0000,55.0000,44.6200,C,41.0400,48.2000,1.8300,True,69.9000,3201180,3.2010,1361045.9200,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1555.0000,1555.0000,Thailand,53571, ,secondary,URBAN,Urban Speedway,17.3364,103.1088,90.0000,88.5000,40.0000,48.5000,12.8000,58.6800,C,54.7900,62.5700,1.9900,True,95.8000,2067097,2.0670,1360827.5200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
1556.0000,1556.0000,Thailand,5467, ,trunk,RURAL,High-Volume Corridor,14.5599,100.1411,90.0000,108.0000,80.0000,28.0000,62.6000,46.9800,C,42.8900,51.0700,2.0900,False,69.9000,2886615,2.8870,1359046.6100,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1557.0000,1557.0000,Thailand,49363, ,secondary,RURAL,High-Volume Corridor,13.1999,101.0013,30.0000,87.0000,60.0000,27.0000,100.0000,49.1100,C,45.9400,52.2800,1.6200,False,77.4000,1482806,1.4830,1357880.9500,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1558.0000,1558.0000,Thailand,10636, ,trunk,URBAN,Urban Speedway,12.7888,101.1574,80.0000,104.0000,60.0000,44.0000,62.6000,56.7600,C,52.3300,61.1900,2.2600,True,88.9000,3514296,3.5140,1355824.0700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
1559.0000,1559.0000,Thailand,34325,Khon Kaen Ring Road,primary,URBAN,Infrastructure Void,16.4836,102.8813,90.0000,84.5000,50.0000,34.5000,29.2000,51.8100,C,49.1500,54.4700,1.3600,False,87.7000,3567395,3.5670,1350774.3300,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1560.0000,1560.0000,Thailand,54452, ,secondary,RURAL,Rural Risk Corridor,16.0880,103.7610,90.0000,96.0000,60.0000,36.0000,25.0000,49.6000,C,44.8800,54.3200,2.4100,False,84.7000,1617863,1.6180,1347096.5900,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1561.0000,1561.0000,Thailand,37331, ,secondary,URBAN,High-Volume Corridor,18.5379,98.5335,40.0000,64.5000,40.0000,24.5000,100.0000,46.4700,C,41.7500,51.1900,2.4100,False,85.2000,2263244,2.2630,1346367.6400,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1562.0000,1562.0000,Thailand,16173,Phahon Yothin Road,trunk,URBAN,Urban Speedway,19.7583,99.7325,80.0000,102.0000,60.0000,42.0000,68.3000,56.4600,C,51.7400,61.1800,2.4100,True,88.0000,3556718,3.5570,1345203.4800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
1563.0000,1563.0000,Thailand,35776,Mittraphap Road,trunk,URBAN,Urban Speedway,15.0977,102.2712,90.0000,105.0000,60.0000,45.0000,50.0000,58.4700,C,54.6200,62.3200,1.9600,True,89.3000,3450787,3.4510,1344287.8800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
1564.0000,1564.0000,Thailand,41069, ,secondary,RURAL,Rural Risk Corridor,14.3792,99.7389,90.0000,97.0000,60.0000,37.0000,27.5000,49.4300,C,46.6200,52.2400,1.4300,False,85.4000,2018021,2.0180,1343555.9300,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1565.0000,1565.0000,Thailand,53381, ,secondary,RURAL,Rural Risk Corridor,15.9275,102.8720,90.0000,92.2500,60.0000,32.2000,19.7000,46.1400,C,41.6700,50.6100,2.2800,False,82.1000,2427318,2.4270,1342543.1400,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
1566.0000,1566.0000,Thailand,15225,Nong Wan Prieng - Wat Pa Lelai Road,primary,URBAN,Urban Speedway,14.1834,99.9805,90.0000,103.0000,50.0000,53.0000,45.0000,62.9000,D,57.6500,68.1500,2.6800,False,94.5000,2782274,2.7820,1338275.1300,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
1567.0000,1567.0000,Thailand,6177, ,trunk,RURAL,High-Volume Corridor,17.1175,100.3004,85.0000,113.0000,80.0000,33.0000,70.8000,49.1700,C,46.6600,51.6800,1.2800,False,74.9000,2829062,2.8290,1338250.7100,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1568.0000,1568.0000,Thailand,17507,Asian Highway,trunk,RURAL,High-Volume Corridor,14.4132,100.5751,90.0000,111.0000,80.0000,31.0000,62.5000,48.5700,C,42.9100,54.2300,2.8900,False,73.0000,2831199,2.8310,1336101.4600,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1569.0000,1569.0000,Thailand,31062, ,primary,RURAL,High-Volume Corridor,15.1004,104.5298,90.0000,103.0000,80.0000,23.0000,42.5000,40.9200,C,35.1100,46.7300,2.9600,True,63.6000,2365572,2.3660,1335726.7100,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
1570.0000,1570.0000,Thailand,34902,Lao Na Di Road,secondary,URBAN,Infrastructure Void,16.4114,102.8075,80.0000,74.0000,40.0000,34.0000,7.0000,49.2600,C,46.6100,51.9100,1.3500,False,91.5000,1873900,1.8740,1335637.9200,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1571.0000,1571.0000,Thailand,55543,Thinanon Road,primary,URBAN,Urban Speedway,16.4737,103.5553,90.0000,106.0000,50.0000,56.0000,50.0000,64.7100,D,59.9200,69.5000,2.4500,False,95.0000,2779223,2.7790,1335522.8300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
1572.0000,1572.0000,Thailand,33971,Khotchaseni Road,trunk,URBAN,Infrastructure Void,15.2338,101.1266,90.0000,94.5000,60.0000,34.5000,35.0000,51.7300,C,46.8800,56.5800,2.4800,False,83.8000,3494139,3.4940,1333640.8400,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1573.0000,1573.0000,Thailand,51716, ,secondary,URBAN,Infrastructure Void,16.0499,101.8411,80.0000,75.5000,40.0000,35.5000,8.3000,49.0800,C,44.9400,53.2200,2.1100,False,92.1000,2362952,2.3630,1333494.3600,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1574.0000,1574.0000,Thailand,34054,Charoen Rat Road,secondary,URBAN,Infrastructure Void,13.7057,100.5173,80.0000,63.0000,40.0000,23.0000,0.0000,43.4900,C,39.4600,47.5200,2.0600,True,83.8000,1842290,1.8420,1333060.7800,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1575.0000,1575.0000,Thailand,42562, ,secondary,URBAN,Infrastructure Void,8.4333,99.8960,90.0000,78.0000,40.0000,38.0000,0.0000,53.4500,C,47.5000,59.4000,3.0400,True,93.1000,1817817,1.8180,1331734.0700,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
1576.0000,1576.0000,Thailand,34471,Sukhumvit Road,trunk,URBAN,Infrastructure Void,13.5010,100.9706,80.0000,94.0000,60.0000,34.0000,41.7000,49.2700,C,46.3900,52.1500,1.4700,False,83.4000,3516386,3.5160,1331460.0500,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
