priority_rank_global,priority_rank_region,region,OBJECTID,road_name,road_class,land_use,archetype,latitude,longitude,posted_limit_kmh,speed_85th_pct_kmh,safe_system_threshold_kmh,speed_excess_kmh,pct_vehicles_over_limit,final_score,final_grade,score_ci_low,score_ci_high,score_std,grade_uncertain,nilsson_fatality_reduction_pct,economic_benefit_usd_annual,economic_benefit_m_annual,impact_efficiency_index,vlm_pedestrian_infra,vlm_cyclist_infra,vlm_roadside_activity,vlm_vru_exposure,vlm_road_condition,vlm_signage_quality,yolo_pedestrian_count,yolo_moto_count,yolo_vru_ratio,primary_intervention,secondary_intervention
73.0000,73.0000,Maharashtra,2689,,secondary,RURAL,Rural Risk Corridor,17.0542,73.5306,55.0000,81.0000,60.0000,21.0000,85.4000,46.8600,C,44.1800,49.5400,1.3600,False,69.9000,2485100,2.4850,1242550.0000,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
74.0000,74.0000,Maharashtra,3764,,trunk,RURAL,Infrastructure Void,18.1072,73.3617,50.0000,85.8750,80.0000,5.9000,87.3000,41.7700,C,39.0900,44.4500,1.3700,True,24.7000,3665819,3.6660,1221939.6700,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
75.0000,75.0000,Maharashtra,3393,,trunk,RURAL,High-Volume Corridor,17.5966,75.6033,55.0000,99.0000,80.0000,19.0000,49.9000,42.2200,C,38.3400,46.1000,1.9800,True,57.4000,3192019,3.1920,1204535.4700,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
76.0000,76.0000,Maharashtra,3325,,trunk,RURAL,High-Volume Corridor,21.0846,80.0223,80.0000,97.5000,80.0000,17.5000,47.9000,40.9700,C,36.7100,45.2300,2.1700,True,54.7000,3250338,3.2500,1175529.1100,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
77.0000,77.0000,Maharashtra,3465,,trunk,RURAL,Infrastructure Void,18.7049,76.2265,55.0000,85.2500,80.0000,5.2000,82.3000,40.2300,C,36.7800,43.6800,1.7600,False,22.4000,3503670,3.5040,1167890.0000,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
78.0000,78.0000,Maharashtra,3068,,trunk,RURAL,Infrastructure Void,19.1163,76.7284,55.0000,89.0000,80.0000,9.0000,100.0000,43.8700,C,41.2200,46.5200,1.3500,True,34.7000,3401635,3.4020,1133878.3300,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
79.0000,79.0000,Maharashtra,3190,,trunk,RURAL,Infrastructure Void,18.6895,75.1989,55.0000,91.5000,80.0000,11.5000,100.0000,45.4200,C,42.4300,48.4100,1.5200,False,41.6000,3361220,3.3610,1120406.6700,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
80.0000,80.0000,Maharashtra,3379,Beed Bypass Highway,trunk,URBAN,Speed Creep Zone,19.8480,75.3643,55.0000,77.5000,60.0000,17.5000,80.0000,45.4500,C,41.6800,49.2200,1.9300,True,64.1000,3541804,3.5420,1110283.3900,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
81.0000,81.0000,Maharashtra,3525,Jejuri Morgaon Baramati Road,primary,RURAL,Infrastructure Void,18.2773,74.2324,55.0000,87.5000,80.0000,7.5000,94.1000,43.1900,C,37.8800,48.5000,2.7100,True,30.1000,2464699,2.4650,1075348.6000,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
82.0000,82.0000,Maharashtra,3383,Beed Bypass Highway,trunk,URBAN,Speed Creep Zone,19.8479,75.3643,55.0000,76.0000,60.0000,16.0000,72.9000,43.9000,C,40.0500,47.7500,1.9700,True,61.2000,3405098,3.4050,1067094.3300,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
83.0000,83.0000,Maharashtra,3327,,trunk,RURAL,High-Volume Corridor,19.8271,75.3901,80.0000,98.7143,80.0000,18.7000,54.9000,42.4300,C,39.2700,45.5900,1.6100,True,56.9000,2710019,2.7100,1037923.7800,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
84.0000,84.0000,Maharashtra,3614,,trunk,RURAL,Infrastructure Void,21.3207,79.2343,60.0000,89.5556,80.0000,9.6000,81.5000,42.4700,C,39.6700,45.2700,1.4300,True,36.3000,2713353,2.7130,1028954.4900,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
85.0000,85.0000,Maharashtra,3359,,trunk,RURAL,Infrastructure Void,19.3693,77.3925,55.0000,93.5000,80.0000,13.5000,85.5000,44.5700,C,42.2400,46.9000,1.1900,True,46.4000,2755265,2.7550,1010364.8700,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
86.0000,86.0000,Maharashtra,3210,,trunk,RURAL,Infrastructure Void,18.4053,76.9472,55.0000,86.5000,80.0000,6.5000,92.1000,41.6600,C,38.7900,44.5300,1.4600,True,26.8000,2992555,2.9930,997518.3300,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
87.0000,87.0000,Maharashtra,3188,,trunk,RURAL,Infrastructure Void,18.5623,76.5195,55.0000,99.0000,80.0000,19.0000,100.0000,48.7100,C,46.6500,50.7700,1.0500,False,57.4000,2702424,2.7020,987728.0700,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
88.0000,88.0000,Maharashtra,3075,,trunk,RURAL,Infrastructure Void,21.3547,79.8268,55.0000,90.7500,80.0000,10.8000,97.5000,44.4400,C,41.9400,46.9400,1.2800,True,39.6000,2921426,2.9210,973808.6700,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
89.0000,89.0000,Maharashtra,3015,,trunk,RURAL,Infrastructure Void,20.9256,78.4223,55.0000,85.2500,80.0000,5.2000,91.5000,41.1300,C,36.2200,46.0400,2.5000,True,22.4000,2818001,2.8180,939333.6700,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
90.0000,90.0000,Maharashtra,2945,,trunk,RURAL,High-Volume Corridor,18.4919,76.8110,55.0000,107.3750,80.0000,27.4000,71.0000,48.1700,C,43.5300,52.8100,2.3700,False,69.2000,2674182,2.6740,937322.8200,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
91.0000,91.0000,Maharashtra,2930,,trunk,RURAL,Infrastructure Void,21.4179,78.1203,55.0000,91.0000,80.0000,11.0000,100.0000,44.4200,C,41.8500,46.9900,1.3100,True,40.3000,2778128,2.7780,926042.6700,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
92.0000,92.0000,Maharashtra,3577,,trunk,URBAN,Urban Speedway,18.3938,74.5394,80.0000,98.0000,60.0000,38.0000,57.5000,55.7900,C,51.7300,59.8500,2.0700,False,86.0000,2473653,2.4740,912787.0800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
93.0000,93.0000,Maharashtra,2999,,trunk,RURAL,High-Volume Corridor,19.4895,77.4170,55.0000,110.0400,80.0000,30.0000,56.0000,47.7900,C,42.7000,52.8800,2.6000,False,72.1000,2331251,2.3310,876080.8000,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
94.0000,94.0000,Maharashtra,3350,,trunk,RURAL,Infrastructure Void,19.3693,77.3924,55.0000,90.8636,80.0000,10.9000,83.2000,42.9900,C,39.8300,46.1500,1.6100,True,39.9000,2338498,2.3380,857535.0200,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
95.0000,95.0000,Maharashtra,2926,,trunk,RURAL,Infrastructure Void,21.1253,77.9064,55.0000,91.5000,80.0000,11.5000,95.1000,44.2900,C,39.3700,49.2100,2.5100,True,41.6000,2536451,2.5360,845483.6700,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
96.0000,96.0000,Maharashtra,3286,,trunk,RURAL,Infrastructure Void,21.3905,79.5693,55.0000,84.0000,80.0000,4.0000,88.1000,40.2100,C,37.5300,42.8900,1.3700,False,17.7000,2434034,2.4340,811344.6700,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
97.0000,97.0000,Maharashtra,3742,,trunk,RURAL,Infrastructure Void,19.1471,74.0293,60.0000,89.0000,80.0000,9.0000,81.7000,42.9700,C,37.4400,48.5000,2.8200,True,34.7000,1943074,1.9430,810289.4100,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
98.0000,98.0000,Maharashtra,3246,Nagpur Amravati Road,trunk,RURAL,Infrastructure Void,21.0919,78.1068,60.0000,96.5000,80.0000,16.5000,100.0000,47.5700,C,42.9600,52.1800,2.3500,False,52.8000,1764859,1.7650,711349.8600,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
99.0000,99.0000,Maharashtra,3214,Nagpur Amravati Road,trunk,RURAL,High-Volume Corridor,21.0922,78.1092,80.0000,98.0000,80.0000,18.0000,57.5000,42.8900,C,37.3700,48.4100,2.8200,True,55.6000,1676340,1.6760,683105.1300,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
100.0000,100.0000,Maharashtra,2034,,primary,RURAL,Rural Risk Corridor,20.4927,76.5636,55.0000,89.5000,80.0000,9.5000,100.0000,42.5400,C,38.1600,46.9200,2.2300,True,36.2000,1681072,1.6810,672428.8000,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
101.0000,101.0000,Maharashtra,2737,,trunk,RURAL,Infrastructure Void,20.2924,75.9022,55.0000,89.2500,80.0000,9.2000,100.0000,43.4200,C,41.2400,45.6000,1.1100,True,35.4000,1975780,1.9760,658593.3300,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
102.0000,102.0000,Maharashtra,2728,Manjare Bhatgaon Road,secondary,RURAL,Infrastructure Void,17.1783,73.4165,55.0000,72.0000,60.0000,12.0000,78.8000,41.8700,C,35.6500,48.0900,3.1700,True,51.8000,1065048,1.0650,658249.6900,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
103.0000,103.0000,Maharashtra,3402,,primary,RURAL,Infrastructure Void,18.4509,74.5089,55.0000,86.5000,80.0000,6.5000,84.3000,40.8600,C,37.3100,44.4100,1.8100,False,26.8000,1368074,1.3680,655521.8000,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
104.0000,104.0000,Maharashtra,3149,,trunk,RURAL,High-Volume Corridor,17.4068,75.1388,50.0000,109.0000,80.0000,29.0000,87.3000,50.8900,C,47.2100,54.5700,1.8800,False,71.0000,1513452,1.5130,643474.4900,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
105.0000,105.0000,Maharashtra,2853,Nagpur Tuljapur Road,trunk,RURAL,Infrastructure Void,19.9893,77.9305,55.0000,99.0000,80.0000,19.0000,100.0000,48.3900,C,42.5300,54.2500,2.9900,False,57.4000,1651498,1.6510,606054.3100,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
106.0000,106.0000,Maharashtra,3182,,trunk,RURAL,Infrastructure Void,18.5623,76.5194,55.0000,89.0000,80.0000,9.0000,91.3000,42.8600,C,39.9900,45.7300,1.4700,True,34.7000,1622098,1.6220,592872.0800,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
107.0000,107.0000,Maharashtra,2731,,primary,RURAL,Infrastructure Void,18.1431,75.7433,55.0000,90.6667,80.0000,10.7000,86.3000,42.1700,C,39.9400,44.4000,1.1400,True,39.4000,1469207,1.4690,587682.8000,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
108.0000,108.0000,Maharashtra,2713,,primary,RURAL,Infrastructure Void,19.0484,77.6307,55.0000,85.5000,80.0000,5.5000,94.6000,41.0400,C,36.1500,45.9300,2.4900,True,23.4000,1455259,1.4550,582103.6000,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
109.0000,109.0000,Maharashtra,2529,,primary,RURAL,Infrastructure Void,18.6492,76.1846,55.0000,91.3750,80.0000,11.4000,94.6000,43.4500,C,38.1200,48.7800,2.7200,True,41.2000,1445563,1.4460,578225.2000,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
110.0000,110.0000,Maharashtra,1819,,secondary,RURAL,Rural Risk Corridor,21.3468,80.0590,55.0000,80.7500,60.0000,20.8000,78.7000,44.4500,C,40.6600,48.2400,1.9300,True,69.5000,1147704,1.1480,573852.0000,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
111.0000,111.0000,Maharashtra,2557,,trunk,RURAL,Infrastructure Void,21.0071,79.3464,55.0000,91.0000,80.0000,11.0000,94.1000,43.3400,C,37.2700,49.4100,3.1000,True,40.3000,1714288,1.7140,571429.3300,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
112.0000,112.0000,Maharashtra,3230,,trunk,RURAL,Infrastructure Void,20.1504,78.6322,50.0000,87.1667,80.0000,7.2000,84.2000,41.1500,C,38.0700,44.2300,1.5700,False,29.0000,1599952,1.6000,569175.3800,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
113.0000,113.0000,Maharashtra,2847,,primary,RURAL,Infrastructure Void,19.1361,76.8340,55.0000,86.5000,80.0000,6.5000,100.0000,42.1700,C,38.8600,45.4800,1.6900,True,26.8000,1413913,1.4140,565565.2000,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
114.0000,114.0000,Maharashtra,2944,,trunk,RURAL,Infrastructure Void,20.8356,76.3708,60.0000,99.0000,80.0000,19.0000,84.0000,45.9200,C,40.9700,50.8700,2.5200,True,57.4000,1423000,1.4230,558477.2400,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
115.0000,115.0000,Maharashtra,1985,,secondary,RURAL,Rural Risk Corridor,18.8922,77.6457,55.0000,81.0000,60.0000,21.0000,69.2000,43.5500,C,37.8600,49.2400,2.9000,True,69.9000,1097532,1.0980,548766.0000,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
116.0000,116.0000,Maharashtra,2979,,trunk,RURAL,High-Volume Corridor,20.6730,76.6479,50.0000,100.5000,80.0000,20.5000,49.8000,42.2700,C,38.0800,46.4600,2.1400,True,59.9000,1350054,1.3500,545696.8500,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
117.0000,117.0000,Maharashtra,2267,,secondary,RURAL,Rural Risk Corridor,20.6047,76.7290,55.0000,81.0000,60.0000,21.0000,93.2000,47.3100,C,42.1900,52.4300,2.6100,False,69.9000,950764,0.9510,531747.2000,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
118.0000,118.0000,Maharashtra,3142,,trunk,RURAL,Infrastructure Void,19.1468,74.6859,55.0000,94.0000,80.0000,14.0000,90.0000,44.7000,C,40.7300,48.6700,2.0200,True,47.5000,1298831,1.2990,528839.9800,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
119.0000,119.0000,Maharashtra,3499,,trunk,RURAL,Infrastructure Void,20.2301,74.0602,60.0000,91.2500,80.0000,11.2000,78.5000,42.5500,C,38.3700,46.7300,2.1400,True,40.9000,1197206,1.1970,521885.7900,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
120.0000,120.0000,Maharashtra,3820,,trunk,URBAN,Speed Creep Zone,18.6089,74.0151,50.0000,69.8333,60.0000,9.8000,69.2000,41.4200,C,38.1300,44.7100,1.6800,True,45.5000,1356987,1.3570,516357.3100,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
121.0000,121.0000,Maharashtra,2451,Kamalapur Vita Road,secondary,RURAL,Rural Risk Corridor,17.2293,74.5083,55.0000,78.0000,60.0000,18.0000,71.2000,43.1700,C,38.7900,47.5500,2.2300,True,65.0000,763721,0.7640,501129.2700,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
122.0000,122.0000,Maharashtra,3031,,primary,RURAL,Infrastructure Void,18.7364,74.3444,55.0000,86.5000,80.0000,6.5000,86.6000,40.9200,C,35.8400,46.0000,2.5900,True,26.8000,1166429,1.1660,496564.0700,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
123.0000,123.0000,Maharashtra,2394,,trunk,RURAL,Rural Risk Corridor,21.2910,79.4933,55.0000,95.0000,80.0000,15.0000,100.0000,45.6600,C,43.0600,48.2600,1.3300,False,49.7000,1458121,1.4580,486040.3300,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
124.0000,124.0000,Maharashtra,2212,,secondary,RURAL,Rural Risk Corridor,18.1181,76.2423,55.0000,88.0000,60.0000,28.0000,86.5000,49.4800,C,44.7000,54.2600,2.4400,False,78.4000,779605,0.7800,480348.1200,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
125.0000,125.0000,Maharashtra,2479,Jintur - Sengaon - Hingoli Road,trunk,RURAL,Infrastructure Void,19.7507,77.0085,55.0000,92.5000,80.0000,12.5000,100.0000,44.7000,C,41.6400,47.7600,1.5600,True,44.0000,1403932,1.4040,467977.3300,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
126.0000,126.0000,Maharashtra,2910,,trunk,RURAL,Infrastructure Void,19.2340,77.5918,55.0000,89.0000,80.0000,9.0000,89.7000,42.2600,C,38.6500,45.8700,1.8400,True,34.7000,1356877,1.3570,466761.9500,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
127.0000,127.0000,Maharashtra,3506,,trunk,RURAL,Infrastructure Void,20.2300,74.0603,60.0000,89.2500,80.0000,9.2000,78.0000,41.6500,C,37.2500,46.0500,2.2400,True,35.4000,1047686,1.0480,456707.0600,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
128.0000,128.0000,Maharashtra,2949,,primary,RURAL,Infrastructure Void,16.7316,74.6070,55.0000,88.1667,80.0000,8.2000,86.7000,41.2700,C,38.0600,44.4800,1.6400,True,32.2000,981376,0.9810,452455.5100,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
129.0000,129.0000,Maharashtra,2567,,primary,RURAL,Infrastructure Void,19.1931,76.6672,55.0000,96.0000,80.0000,16.0000,100.0000,45.9200,C,42.4400,49.4000,1.7700,False,51.8000,1013116,1.0130,452283.9300,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
130.0000,130.0000,Maharashtra,2449,,trunk,RURAL,Rural Risk Corridor,20.0698,77.8310,55.0000,94.8333,80.0000,14.8000,91.9000,44.6200,C,39.5300,49.7100,2.5900,True,49.4000,1348960,1.3490,449653.3300,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
131.0000,131.0000,Maharashtra,2933,,trunk,RURAL,Infrastructure Void,20.6278,78.6886,55.0000,84.0000,80.0000,4.0000,85.8000,40.1100,C,35.3400,44.8800,2.4300,True,17.7000,1337127,1.3370,445709.0000,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
132.0000,132.0000,Maharashtra,2692,,trunk,RURAL,Infrastructure Void,17.6667,74.9190,55.0000,87.5000,80.0000,7.5000,92.6000,41.4600,C,39.1000,43.8200,1.2100,True,30.1000,1302301,1.3020,434100.3300,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
133.0000,133.0000,Maharashtra,2816,,trunk,RURAL,High-Volume Corridor,21.0661,80.2412,80.0000,100.0000,80.0000,20.0000,54.6000,42.3500,C,38.1200,46.5800,2.1600,True,59.0000,1068563,1.0690,430872.1800,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
134.0000,134.0000,Maharashtra,3146,,trunk,RURAL,Infrastructure Void,18.1736,75.6100,55.0000,87.0000,80.0000,7.0000,94.3000,42.2900,C,38.2000,46.3800,2.0900,True,28.5000,1146577,1.1470,429912.6400,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
135.0000,135.0000,Maharashtra,3117,,trunk,RURAL,Infrastructure Void,21.0070,75.6542,60.0000,92.0000,80.0000,12.0000,77.5000,42.2000,C,39.6400,44.7600,1.3100,True,42.8000,1031618,1.0320,426994.2100,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
136.0000,136.0000,Maharashtra,2808,,primary,RURAL,Infrastructure Void,20.6450,78.1503,55.0000,87.0000,80.0000,7.0000,100.0000,42.3300,C,38.7700,45.8900,1.8100,True,28.5000,1045693,1.0460,420971.4200,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
137.0000,137.0000,Maharashtra,3009,Nagpur Amravati Road,trunk,RURAL,Rural Risk Corridor,21.0193,77.8519,60.0000,103.5000,80.0000,23.5000,100.0000,50.3000,C,47.5500,53.0500,1.4000,False,64.3000,965917,0.9660,419416.8500,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
138.0000,138.0000,Maharashtra,2185,,secondary,RURAL,Rural Risk Corridor,17.6580,74.3147,55.0000,81.7500,60.0000,21.8000,79.7000,45.6300,C,43.2700,47.9900,1.2100,False,71.0000,674991,0.6750,416918.4700,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
139.0000,139.0000,Maharashtra,1908,,secondary,RURAL,Rural Risk Corridor,18.7144,74.9297,55.0000,89.6667,60.0000,29.7000,92.5000,50.0500,C,45.3400,54.7600,2.4000,False,80.0000,825097,0.8250,413375.2500,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
140.0000,140.0000,Maharashtra,3065,,trunk,RURAL,Infrastructure Void,18.4780,76.5843,55.0000,90.0000,80.0000,10.0000,87.5000,42.5900,C,39.8500,45.3300,1.4000,True,37.6000,1034566,1.0350,411685.6300,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
141.0000,141.0000,Maharashtra,2986,,trunk,RURAL,High-Volume Corridor,21.1001,78.1777,80.0000,104.0000,80.0000,24.0000,65.0000,45.9300,C,41.8200,50.0400,2.0900,True,65.0000,943556,0.9440,409885.3200,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
142.0000,142.0000,Maharashtra,2725,,primary,RURAL,Infrastructure Void,20.7555,78.0311,55.0000,87.5000,80.0000,7.5000,92.7000,41.3600,C,37.6800,45.0400,1.8800,True,30.1000,1011568,1.0120,404627.2000,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
143.0000,143.0000,Maharashtra,3116,,trunk,RURAL,Infrastructure Void,21.0069,75.6542,60.0000,91.0000,80.0000,11.0000,77.5000,41.7000,C,38.8200,44.5800,1.4700,True,40.3000,969333,0.9690,401047.9900,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
144.0000,144.0000,Maharashtra,2232,,secondary,RURAL,Rural Risk Corridor,17.8874,76.0964,55.0000,84.5000,60.0000,24.5000,94.8000,49.0500,C,42.7400,55.3600,3.2200,False,74.6000,593229,0.5930,399750.0000,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
145.0000,145.0000,Maharashtra,2815,,trunk,RURAL,High-Volume Corridor,21.0662,80.2412,80.0000,97.0000,80.0000,17.0000,47.5000,40.2100,C,35.0700,45.3500,2.6200,True,53.7000,972328,0.9720,391909.7100,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
146.0000,146.0000,Maharashtra,2777,Jalna - Jintur Rd,trunk,RURAL,Infrastructure Void,19.6467,76.3602,55.0000,89.5000,80.0000,9.5000,100.0000,43.7600,C,37.9900,49.5300,2.9500,True,36.2000,1118092,1.1180,389986.7500,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
147.0000,147.0000,Maharashtra,2397,,trunk,RURAL,Infrastructure Void,20.0785,75.9540,55.0000,92.5000,80.0000,12.5000,91.8000,43.2200,C,40.8700,45.5700,1.2000,True,44.0000,1166211,1.1660,388737.0000,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
